iter	MAE
2905	485308.5474
2906	485287.7582
2907	485257.6395
2908	485234.7159
2909	485215.0293
2910	485181.0073
2911	485176.2599
2912	485165.2306
2913	485153.8106
2914	485141.9345
2915	485120.4822
2916	485090.8709
2917	485076.6886
2918	485049.6124
2919	485046.8569
2920	485015.9261
2921	484996.2354
2922	484947.8259
2923	484924.9192
2924	484902.3682
2925	484883.9925
2926	484871.6705
2927	484858.153
2928	484849.3967
2929	484839.8676
2930	484815.9091
2931	484807.5774
2932	484796.5402
2933	484768.5348
2934	484762.1922
2935	484745.3578
2936	484724.2517
2937	484712.7354
2938	484702.622
2939	484672.9484
2940	484636.9687
2941	484632.5821
2942	484628.5791
2943	484613.3077
2944	484583.6479
2945	484578.4974
2946	484571.0849
2947	484563.9371
2948	484561.8051
2949	484555.3545
2950	484542.7524
2951	484540.7477
2952	484535.1333
2953	484516.5977
2954	484499.4981
2955	484481.7088
2956	484461.9381
2957	484430.8517
2958	484428.7332
2959	484415.2476
2960	484413.5067
2961	484404.8191
2962	484372.7416
2963	484355.1883
2964	484335.6429
2965	484332.6912
2966	484288.5822
2967	484276.1848
2968	484243.7895
2969	484215.7439
2970	484195.1951
2971	484174.0631
2972	484146.3794
2973	484090.7837
2974	484089.2029
2975	484086.9655
2976	484061.6093
2977	484034.7048
2978	483992.1593
2979	483969.3998
2980	483949.1416
2981	483940.7077
2982	483930.4956
2983	483917.2323
2984	483903.7981
2985	483894.66
2986	483874.5539
2987	483843.754
2988	483828.326
2989	483815.4592
2990	483810.2978
2991	483792.1481
2992	483780.8986
2993	483742.0618
2994	483719.4775
2995	483713.0814
2996	483711.0173
2997	483695.1508
2998	483681.4686
2999	483672.5741
3000	483645.1477
3001	483629.6099
3002	483593.9664
3003	483558.4073
3004	483522.1011
3005	483505.8381
3006	483498.4656
3007	483494.8028
3008	483478.2711
3009	483468.3699
3010	483413.8341
3011	483379.9103
3012	483376.2739
3013	483320.5468
3014	483305.1559
3015	483294.6416
3016	483291.0232
3017	483263.3015
3018	483220.1855
3019	483177.3871
3020	483166.6205
3021	483158.3258
3022	483154.1027
3023	483137.5957
3024	483105.5581
3025	483085.1035
3026	483068.6327
3027	483053.397
3028	483019.3835
3029	482973.2409
3030	482954.7543
3031	482946.3865
3032	482922.6773
3033	482916.2549
3034	482902.5456
3035	482870.557
3036	482864.4413
3037	482845.5412
3038	482838.6659
3039	482800.3599
3040	482788.0383
3041	482786.0639
3042	482751.3943
3043	482729.885
3044	482707.4294
3045	482687.3321
3046	482668.5098
3047	482650.6235
3048	482628.6598
3049	482612.6013
3050	482585.6927
3051	482569.9631
3052	482527.2731
3053	482522.7422
3054	482520.5473
3055	482492.4364
3056	482476.6145
3057	482466.6603
3058	482454.76
3059	482412.6544
3060	482389.613
3061	482384.9597
3062	482308.8684
3063	482291.987
3064	482260.1742
3065	482246.3129
3066	482213.3029
3067	482202.8012
3068	482182.7656
3069	482149.9675
3070	482141.8636
3071	482130.0229
3072	482115.2825
3073	482095.751
3074	482090.813
3075	482059.5578
3076	482051.102
3077	482018.9642
3078	482005.567
3079	481970.5442
3080	481964.3502
3081	481935.5843
3082	481903.8144
3083	481895.7762
3084	481886.5869
3085	481863.7705
3086	481844.6752
3087	481832.3488
3088	481804.7763
3089	481793.6744
3090	481775.6803
3091	481759.232
3092	481730.1932
3093	481713.8675
3094	481704.311
3095	481682.3724
3096	481668.2552
3097	481650.9466
3098	481641.0791
3099	481634.9497
3100	481626.6214
3101	481611.3286
3102	481598.0093
3103	481587.6782
3104	481563.4804
3105	481546.377
3106	481533.2948
3107	481501.0883
3108	481483.2894
3109	481480.2897
3110	481453.6608
3111	481426.4422
3112	481409.064
3113	481399.2414
3114	481392.7702
3115	481343.71
3116	481326.3451
3117	481300.5379
3118	481291.2755
3119	481272.9434
3120	481253.5759
3121	481230.509
3122	481224.2364
3123	481196.166
3124	481172.6943
3125	481125.3789
3126	481106.0697
3127	481094.7909
3128	481075.2251
3129	481048.0613
3130	481024.528
3131	481015.4254
3132	480996.4505
3133	480988.8405
3134	480975.7897
3135	480963.5359
3136	480954.5107
3137	480947.9249
3138	480923.9708
3139	480912.3104
3140	480911.9523
3141	480889.5986
3142	480867.5507
3143	480847.4226
3144	480841.5222
3145	480837.1421
3146	480820.2679
3147	480817.1664
3148	480805.0638
3149	480793.5787
3150	480760.6887
3151	480753.7704
3152	480719.0328
3153	480705.5475
3154	480694.5467
3155	480654.3282
3156	480647.1311
3157	480624.5963
3158	480560.5353
3159	480559.0051
3160	480543.3498
3161	480529.106
3162	480501.5557
3163	480490.6646
3164	480472.6921
3165	480457.7569
3166	480437.6884
3167	480421.8974
3168	480415.7964
3169	480410.8254
3170	480401.9532
3171	480393.4232
3172	480370.8881
3173	480368.1861
3174	480348.4591
3175	480338.0333
3176	480326.4828
3177	480320.7695
3178	480299.1324
3179	480293.5542
3180	480268.2635
3181	480253.1259
3182	480217.6561
3183	480210.403
3184	480207.8428
3185	480177.2559
3186	480159.7471
3187	480149.1276
3188	480117.315
3189	480093.2002
3190	480079.7073
3191	480035.7001
3192	480026.0845
3193	480007.3163
3194	479963.5039
3195	479945.5025
3196	479938.8873
3197	479938.5017
3198	479923.786
3199	479894.5442
3200	479882.3572
3201	479876.1623
3202	479869.2629
3203	479852.181
3204	479851.1413
3205	479837.132
3206	479819.6965
3207	479803.4818
3208	479793.5763
3209	479777.5646
3210	479777.0203
3211	479754.9861
3212	479749.1758
3213	479714.5136
3214	479699.3
3215	479676.0772
3216	479667.6472
3217	479660.646
3218	479642.0759
3219	479612.3447
3220	479599.4604
3221	479574.9059
3222	479557.602
3223	479521.5019
3224	479433.9343
3225	479426.5887
3226	479414.9352
3227	479409.1833
3228	479405.122
3229	479377.2156
3230	479358.6723
3231	479356.8793
3232	479353.6952
3233	479272.4111
3234	479266.9335
3235	479241.2652
3236	479222.8261
3237	479156.4528
3238	479143.8825
3239	479089.876
3240	479061.7933
3241	479041.2051
3242	479003.2307
3243	478980.6368
3244	478964.6466
3245	478931.2992
3246	478925.8177
3247	478883.2875
3248	478875.3802
3249	478860.1243
3250	478842.4321
3251	478837.5131
3252	478825.2297
3253	478819.7406
3254	478802.4172
3255	478791.3197
3256	478777.165
3257	478757.8582
3258	478744.9922
3259	478726.4082
3260	478711.1213
3261	478698.7095
3262	478691.2382
3263	478685.9982
3264	478664.9368
3265	478628.2903
3266	478603.2698
3267	478586.1089
3268	478562.0198
3269	478547.0046
3270	478518.7315
3271	478488.8747
3272	478463.3291
3273	478451.604
3274	478437.1794
3275	478411.4093
3276	478398.6012
3277	478341.5708
3278	478297.4315
3279	478287.5618
3280	478272.1771
3281	478260.0109
3282	478237.3162
3283	478210.5092
3284	478199.6149
3285	478167.5047
3286	478145.6233
3287	478139.1878
3288	478120.9357
3289	478106.3317
3290	478093.84
3291	478080.559
3292	478069.1264
3293	478033.4202
3294	478009.6311
3295	477992.9385
3296	477973.2458
3297	477949.1087
3298	477912.7259
3299	477875.1006
3300	477845.9544
3301	477830.7462
3302	477819.171
3303	477773.7691
3304	477722.3766
3305	477712.7493
3306	477708.5819
3307	477681.0247
3308	477679.4226
3309	477670.0501
3310	477648.5195
3311	477635.7891
3312	477624.486
3313	477590.0772
3314	477574.5978
3315	477510.3726
3316	477508.2144
3317	477487.4225
3318	477469.8644
3319	477463.8165
3320	477461.2388
3321	477441.7786
3322	477418.2822
3323	477396.3755
3324	477365.8977
3325	477347.8181
3326	477297.2643
3327	477282.6604
3328	477276.4496
3329	477269.1152
3330	477244.6427
3331	477219.3294
3332	477209.9931
3333	477194.7735
3334	477170.1318
3335	477148.4205
3336	477104.8697
3337	477096.5904
3338	477078.8752
3339	477063.9466
3340	477030.2432
3341	477012.0843
3342	477000.1686
3343	476985.7036
3344	476949.2056
3345	476927.6432
3346	476924.2033
3347	476915.8576
3348	476913.087
3349	476888.5717
3350	476864.7545
3351	476842.4525
3352	476810.1904
3353	476789.216
3354	476775.8655
3355	476765.2272
3356	476738.8738
3357	476738.1594
3358	476730.8332
3359	476710.3067
3360	476694.6023
3361	476690.1436
3362	476673.3687
3363	476660.8881
3364	476645.9503
3365	476631.969
3366	476623.107
3367	476589.3409
3368	476582.0628
3369	476578.6748
3370	476577.5624
3371	476531.3306
3372	476525.0054
3373	476387.833
3374	476359.4749
3375	476348.3515
3376	476318.7143
3377	476275.5307
3378	476224.1409
3379	476216.2861
3380	476212.1844
3381	476194.9587
3382	476172.7274
3383	476151.5416
3384	476130.8467
3385	476115.6862
3386	476110.0661
3387	476098.0948
3388	476084.4491
3389	476060.662
3390	476045.8639
3391	476037.8036
3392	476023.1038
3393	476014.3607
3394	476001.1191
3395	475991.172
3396	475978.4934
3397	475962.727
3398	475944.2811
3399	475929.1853
3400	475911.7228
3401	475899.3579
3402	475868.4675
3403	475829.8672
3404	475823.8996
3405	475814.5404
3406	475806.1009
3407	475787.1711
3408	475775.0386
3409	475767.5596
3410	475739.6543
3411	475733.4096
3412	475724.0591
3413	475716.4817
3414	475715.6925
3415	475714.0497
3416	475663.634
3417	475651.423
3418	475638.8546
3419	475582.1321
3420	475534.1062
3421	475532.5954
3422	475529.0379
3423	475520.0382
3424	475483.808
3425	475466.2973
3426	475460.9596
3427	475455.3545
3428	475441.7117
3429	475431.9983
3430	475413.7936
3431	475382.4589
3432	475373.2069
3433	475347.7638
3434	475328.0957
3435	475317.2823
3436	475298.6817
3437	475274.9563
3438	475267.4411
3439	475255.336
3440	475248.5117
3441	475230.0801
3442	475219.8005
3443	475211.1262
3444	475201.6632
3445	475157.3325
3446	475142.0076
3447	475133.5702
3448	475115.6766
3449	475089.0738
3450	475085.5276
3451	475046.6955
3452	475001.2697
3453	474996.2345
3454	474992.3416
3455	474973.0737
3456	474958.419
3457	474937.4
3458	474924.1721
3459	474893.4233
3460	474879.637
3461	474860.4679
3462	474850.4474
3463	474843.4164
3464	474833.2234
3465	474794.4019
3466	474792.8768
3467	474776.1681
3468	474754.1716
3469	474727.251
3470	474711.5375
3471	474708.358
3472	474675.044
3473	474669.0838
3474	474660.8538
3475	474604.002
3476	474584.4949
3477	474582.5241
3478	474572.2573
3479	474561.2642
3480	474544.5184
3481	474535.4382
3482	474526.2437
3483	474515.3625
3484	474466.6195
3485	474437.7546
3486	474421.8081
3487	474337.1562
3488	474320.153
3489	474299.0571
3490	474289.3926
3491	474274.7097
3492	474250.5385
3493	474248.6348
3494	474209.0794
3495	474193.336
3496	474181.5787
3497	474166.196
3498	474154.8521
3499	474148.9645
3500	474148.0996
3501	474140.164
3502	474121.0091
3503	474115.2049
3504	474107.6991
3505	474076.8749
3506	474065.456
3507	474057.9404
3508	474027.7459
3509	473973.8841
3510	473948.1304
3511	473905.2039
3512	473884.7073
3513	473880.7373
3514	473876.7771
3515	473862.8043
3516	473844.4832
3517	473820.9894
3518	473754.5979
3519	473749.7324
3520	473734.711
3521	473721.7534
3522	473686.8938
3523	473681.3811
3524	473677.7147
3525	473656.3639
3526	473634.9445
3527	473592.6341
3528	473570.0285
3529	473552.3339
3530	473537.7035
3531	473514.7906
3532	473504.3921
3533	473491.7868
3534	473478.9002
3535	473465.2441
3536	473455.1684
3537	473436.3879
3538	473426.4067
3539	473406.1914
3540	473398.0427
3541	473388.8037
3542	473385.9637
3543	473362.2231
3544	473347.4564
3545	473304.6474
3546	473295.9984
3547	473249.9694
3548	473244.2463
3549	473224.627
3550	473207.8919
3551	473195.3645
3552	473183.8995
3553	473182.6274
3554	473172.2248
3555	473120.1315
3556	473110.6133
3557	473093.1691
3558	473069.1531
3559	473056.2833
3560	473052.4245
3561	473042.5798
3562	473001.0027
3563	472984.4294
3564	472955.2116
3565	472950.4588
3566	472928.7783
3567	472920.6291
3568	472918.5637
3569	472909.3259
3570	472903.3501
3571	472894.5657
3572	472871.5379
3573	472796.0664
3574	472787.0212
3575	472784.294
3576	472734.8885
3577	472723.887
3578	472695.4058
3579	472688.1603
3580	472665.2636
3581	472654.5669
3582	472642.375
3583	472619.1466
3584	472597.7877
3585	472584.2118
3586	472576.8526
3587	472559.9086
3588	472524.713
3589	472479.305
3590	472452.9042
3591	472422.662
3592	472420.8796
3593	472377.2912
3594	472367.9272
3595	472348.7754
3596	472340.6195
3597	472327.1158
3598	472308.5458
3599	472285.0117
3600	472276.267
3601	472269.2901
3602	472263.6573
3603	472253.6082
3604	472247.2357
3605	472206.4492
3606	472194.4456
3607	472188.6067
3608	472162.7632
3609	472159.3733
3610	472151.6816
3611	472106.1059
3612	472100.8092
3613	472064.8555
3614	472055.8643
3615	472036.0106
3616	471984.9793
3617	471962.8002
3618	471958.0133
3619	471952.3491
3620	471949.5778
3621	471937.6751
3622	471915.636
3623	471880.8012
3624	471874.0271
3625	471840.7845
3626	471830.0245
3627	471819.8227
3628	471777.6055
3629	471737.5903
3630	471712.5322
3631	471701.8541
3632	471669.419
3633	471653.6202
3634	471637.3317
3635	471623.1092
3636	471608.3764
3637	471577.4605
3638	471567.6417
3639	471529.9713
3640	471513.2844
3641	471498.4276
3642	471475.8353
3643	471473.1118
3644	471456.8051
3645	471437.0684
3646	471429.2469
3647	471423.638
3648	471403.3739
3649	471396.3873
3650	471393.3306
3651	471368.9727
3652	471353.1676
3653	471344.6677
3654	471327.1488
3655	471318.3703
3656	471311.1956
3657	471304.866
3658	471281.4865
3659	471261.4632
3660	471245.2309
3661	471214.8173
3662	471201.337
3663	471195.4856
3664	471189.7631
3665	471176.8728
3666	471172.107
3667	471136.1711
3668	471134.5828
3669	471110.0374
3670	471101.8758
3671	471082.4146
3672	471072.7819
3673	471068.9768
3674	471047.3921
3675	471034.4304
3676	471027.1255
3677	471013.6281
3678	471005.1937
3679	470989.6281
3680	470980.3201
3681	470974.6509
3682	470970.4007
3683	470967.1521
3684	470949.4882
3685	470929.7676
3686	470913.0485
3687	470902.5904
3688	470899.3627
3689	470889.6208
3690	470881.2281
3691	470876.4286
3692	470872.1055
3693	470871.0401
3694	470860.0499
3695	470842.8936
3696	470812.0266
3697	470777.2043
3698	470764.8022
3699	470752.0674
3700	470746.3838
3701	470744.4859
3702	470730.8955
3703	470715.1132
3704	470675.6215
3705	470665.9843
3706	470657.9263
3707	470652.6944
3708	470644.9846
3709	470642.2146
3710	470630.6394
3711	470630.4329
3712	470625.9059
3713	470613.4085
3714	470602.6367
3715	470571.7674
3716	470522.7835
3717	470504.5077
3718	470488.3896
3719	470473.6943
3720	470455.3316
3721	470393.5484
3722	470378.7084
3723	470368.0769
3724	470355.9452
3725	470339.8787
3726	470329.8005
3727	470322.971
3728	470313.8908
3729	470306.193
3730	470295.1551
3731	470279.1862
3732	470272.3032
3733	470183.8733
3734	470174.1057
3735	470160.9667
3736	470146.9832
3737	470133.4952
3738	470096.8746
3739	470077.7243
3740	470054.7012
3741	470033.4623
3742	470025.9525
3743	470018.977
3744	470015.1017
3745	470011.7795
3746	469991.7486
3747	469978.6185
3748	469930.8411
3749	469908.0836
3750	469873.7925
3751	469873.4482
3752	469864.5655
3753	469862.5846
3754	469851.5878
3755	469851.0948
3756	469848.85
3757	469846.05
3758	469841.6185
3759	469836.3492
3760	469824.6845
3761	469803.0297
3762	469792.4676
3763	469779.1911
3764	469777.4962
3765	469773.1234
3766	469743.4966
3767	469739.2456
3768	469729.1401
3769	469722.814
3770	469711.8849
3771	469673.1213
3772	469670.8654
3773	469670.2938
3774	469666.6351
3775	469666.1732
3776	469651.0054
3777	469617.8321
3778	469601.257
3779	469598.1905
3780	469592.7845
3781	469577.2875
3782	469572.7617
3783	469539.2839
3784	469532.5585
3785	469523.8996
3786	469518.4453
3787	469503.7894
3788	469490.4885
3789	469483.5311
3790	469476.6106
3791	469459.1909
3792	469447.3702
3793	469436.9206
3794	469435.7424
3795	469409.5188
3796	469409.0437
3797	469387.0673
3798	469365.4314
3799	469363.733
3800	469354.9547
3801	469347.7589
3802	469334.1768
3803	469316.5139
3804	469298.9278
3805	469251.3408
3806	469244.14
3807	469235.0004
3808	469219.6985
3809	469203.4159
3810	469200.2504
3811	469174.1173
3812	469166.2659
3813	469161.4337
3814	469148.4884
3815	469138.279
3816	469130.8289
3817	469116.151
3818	469103.1612
3819	469075.9706
3820	469063.5998
3821	469055.9052
3822	469038.1875
3823	469020.5799
3824	469007.1331
3825	468984.5
3826	468969.5753
3827	468962.7758
3828	468933.0353
3829	468890.4767
3830	468881.4196
3831	468870.7507
3832	468863.7299
3833	468849.5158
3834	468837.3306
3835	468810.4622
3836	468766.9372
3837	468755.8399
3838	468751.1702
3839	468749.3668
3840	468727.8748
3841	468702.9668
3842	468684.4999
3843	468651.6103
3844	468644.867
3845	468641.6898
3846	468624.738
3847	468617.2221
3848	468609.862
3849	468600.1518
3850	468594.4247
3851	468590.043
3852	468578.9059
3853	468565.2903
3854	468554.073
3855	468538.3998
3856	468529.5323
3857	468523.2445
3858	468520.6746
3859	468512.1032
3860	468506.262
3861	468487.4383
3862	468464.5234
3863	468461.6009
3864	468443.9147
3865	468433.4747
3866	468428.7548
3867	468421.4137
3868	468408.5488
3869	468403.7445
3870	468383.1942
3871	468359.8221
3872	468358.3487
3873	468352.6993
3874	468335.2308
3875	468331.3499
3876	468328.3654
3877	468321.4505
3878	468302.1745
3879	468283.4816
3880	468273.7629
3881	468265.9948
3882	468235.4695
3883	468226.9401
3884	468217.5401
3885	468183.1826
3886	468152.8121
3887	468145.6458
3888	468135.0172
3889	468133.8863
3890	468112.459
3891	468097.5296
3892	468089.2046
3893	468084.4022
3894	468064.3866
3895	468033.7486
3896	468020.3298
3897	468007.0006
3898	467991.0326
3899	467978.5953
3900	467965.2053
3901	467956.3009
3902	467953.8712
3903	467927.1648
3904	467906.9706
3905	467892.625
3906	467869.0658
3907	467848.2762
3908	467835.924
3909	467824.1264
3910	467808.9087
3911	467786.1344
3912	467774.984
3913	467749.23
3914	467735.1758
3915	467733.1828
3916	467727.2456
3917	467702.8688
3918	467675.6892
3919	467661.5227
3920	467612.7633
3921	467599.1106
3922	467576.7373
3923	467572.768
3924	467564.5034
3925	467538.8707
3926	467517.5742
3927	467509.3002
3928	467506.4006
3929	467494.1614
3930	467472.6062
3931	467459.2302
3932	467450.8518
3933	467447.1794
3934	467414.4379
3935	467398.6861
3936	467351.8433
3937	467337.9188
3938	467323.023
3939	467312.4021
3940	467305.8182
3941	467295.5252
3942	467295.166
3943	467253.9348
3944	467248.3504
3945	467243.7384
3946	467211.8254
3947	467195.2053
3948	467140.0841
3949	467137.7087
3950	467132.3752
3951	467127.0725
3952	467114.0471
3953	467107.5048
3954	467097.9024
3955	467086.3703
3956	467058.3225
3957	467057.8163
3958	467043.9064
3959	467022.5883
3960	466998.8098
3961	466994.7659
3962	466986.1923
3963	466979.8654
3964	466974.104
3965	466963.2516
3966	466960.0413
3967	466950.2996
3968	466934.1464
3969	466933.0221
3970	466907.9279
3971	466888.2952
3972	466877.7232
3973	466865.4852
3974	466768.2001
3975	466764.2036
3976	466754.8975
3977	466744.0072
3978	466726.5549
3979	466713.1536
3980	466701.4678
3981	466680.8522
3982	466650.626
3983	466640.7169
3984	466634.466
3985	466615.6894
3986	466611.8353
3987	466594.4816
3988	466592.7603
3989	466557.9904
3990	466549.9744
3991	466534.7362
3992	466531.8389
3993	466522.2832
3994	466504.3917
3995	466487.7766
3996	466452.1498
3997	466450.5184
3998	466435.261
3999	466428.1937
4000	466422.3526
4001	466408.3053
4002	466403.9553
4003	466397.3054
4004	466381.2147
4005	466361.9684
4006	466352.8019
4007	466327.2536
4008	466305.5053
4009	466293.1903
4010	466198.1831
4011	466179.3349
4012	466150.8313
4013	466115.0134
4014	466049.5759
4015	466024.0866
4016	466009.1841
4017	465998.1977
4018	465989.6269
4019	465983.5695
4020	465971.0474
4021	465966.7353
4022	465930.9519
4023	465922.1524
4024	465915.1924
4025	465903.0168
4026	465881.4083
4027	465876.0656
4028	465865.3331
4029	465845.866
4030	465838.1755
4031	465799.3518
4032	465790.9041
4033	465788.8608
4034	465781.0877
4035	465772.4878
4036	465741.693
4037	465723.8585
4038	465717.6964
4039	465705.2714
4040	465687.3372
4041	465683.267
4042	465678.2807
4043	465673.23
4044	465663.538
4045	465659.4806
4046	465645.6604
4047	465635.7565
4048	465629.5155
4049	465613.1202
4050	465612.1069
4051	465610.7732
4052	465599.5472
4053	465587.7784
4054	465577.2097
4055	465550.9208
4056	465545.8893
4057	465529.8563
4058	465525.4742
4059	465520.2405
4060	465511.3629
4061	465490.39
4062	465481.1015
4063	465464.2979
4064	465447.3956
4065	465439.6853
4066	465424.8274
4067	465419.977
4068	465409.5297
4069	465407.6542
4070	465390.9883
4071	465381.426
4072	465374.9891
4073	465370.1744
4074	465365.0088
4075	465358.768
4076	465355.9001
4077	465347.0688
4078	465325.7782
4079	465307.9145
4080	465298.1349
4081	465280.5834
4082	465277.7792
4083	465277.037
4084	465263.5715
4085	465241.9201
4086	465205.2729
4087	465181.5808
4088	465167.4569
4089	465153.9728
4090	465148.1911
4091	465137.127
4092	465127.6905
4093	465100.6301
4094	465093.4556
4095	465087.5827
4096	465064.6675
4097	465062.4867
4098	465059.7352
4099	465055.4323
4100	465048.6233
4101	465046.6765
4102	465007.6356
4103	464994.0255
4104	464981.1065
4105	464948.0377
4106	464943.4212
4107	464938.2347
4108	464921.7435
4109	464900.2609
4110	464887.8669
4111	464878.4672
4112	464866.0851
4113	464856.9225
4114	464851.4326
4115	464820.4255
4116	464797.5131
4117	464790.8213
4118	464786.1729
4119	464773.5051
4120	464762.4717
4121	464756.1981
4122	464745.6021
4123	464739.7623
4124	464735.0828
4125	464730.6368
4126	464693.8309
4127	464691.4664
4128	464690.5582
4129	464678.5542
4130	464670.4919
4131	464667.1078
4132	464660.3373
4133	464646.5471
4134	464627.7747
4135	464618.6243
4136	464606.0906
4137	464599.1565
4138	464588.7875
4139	464565.1381
4140	464556.782
4141	464551.4766
4142	464545.0909
4143	464532.1798
4144	464529.0571
4145	464517.2342
4146	464502.9311
4147	464494.2791
4148	464469.2433
4149	464460.9112
4150	464449.1727
4151	464443.3455
4152	464415.2211
4153	464411.3001
4154	464407.7781
4155	464400.7074
4156	464392.7139
4157	464391.4405
4158	464386.7849
4159	464327.7374
4160	464320.768
4161	464308.0315
4162	464283.7937
4163	464275.3556
4164	464268.2216
4165	464259.4328
4166	464242.9526
4167	464222.2336
4168	464202.5377
4169	464184.4852
4170	464174.5932
4171	464163.5368
4172	464156.7506
4173	464148.1179
4174	464143.3179
4175	464126.2732
4176	464107.5018
4177	464100.4082
4178	464094.6494
4179	464078.5782
4180	464076.5216
4181	464043.0229
4182	464026.4326
4183	464016.1479
4184	463994.3816
4185	463978.3377
4186	463958.5812
4187	463943.9025
4188	463908.9753
4189	463908.016
4190	463901.7283
4191	463883.7612
4192	463872.5137
4193	463866.6341
4194	463856.6676
4195	463852.4708
4196	463843.5497
4197	463840.9224
4198	463832.1212
4199	463827.9687
4200	463827.1627
4201	463826.6135
4202	463823.1982
4203	463808.5992
4204	463793.9807
4205	463781.4355
4206	463769.6056
4207	463765.6098
4208	463761.8255
4209	463753.9825
4210	463740.4161
4211	463720.6654
4212	463703.7264
4213	463685.4746
4214	463680.4128
4215	463649.4284
4216	463630.3594
4217	463620.7897
4218	463618.4544
4219	463614.9186
4220	463600.7868
4221	463572.3425
4222	463571.1224
4223	463551.9947
4224	463551.4312
4225	463550.2385
4226	463548.4488
4227	463540.9403
4228	463522.4646
4229	463519.7469
4230	463515.3191
4231	463508.4766
4232	463499.9861
4233	463478.1713
4234	463470.0798
4235	463463.5658
4236	463418.9908
4237	463413.2921
4238	463408.0716
4239	463390.6531
4240	463375.5099
4241	463327.1024
4242	463310.5469
4243	463284.2749
4244	463277.1405
4245	463269.804
4246	463259.6181
4247	463242.8683
4248	463241.4774
4249	463225.1978
4250	463211.0668
4251	463188.3858
4252	463185.7686
4253	463173.1011
4254	463171.7763
4255	463152.4553
4256	463149.7033
4257	463134.7824
4258	463107.9015
4259	463097.4203
4260	463066.2479
4261	463055.998
4262	463053.6763
4263	463047.3104
4264	463029.4318
4265	463025.6713
4266	463018.8906
4267	462997.1936
4268	462983.113
4269	462968.659
4270	462952.6233
4271	462947.2811
4272	462931.6724
4273	462928.3081
4274	462917.8247
4275	462908.5199
4276	462895.0321
4277	462889.9481
4278	462885.2239
4279	462874.1487
4280	462873.2118
4281	462868.1683
4282	462852.0778
4283	462812.9877
4284	462790.8463
4285	462789.3674
4286	462785.3763
4287	462771.3194
4288	462743.6162
4289	462719.7712
4290	462709.2661
4291	462698.6787
4292	462692.2406
4293	462690.8143
4294	462665.9227
4295	462661.0369
4296	462620.0245
4297	462611.2233
4298	462598.0253
4299	462569.5812
4300	462560.5867
4301	462509.0653
4302	462504.4063
4303	462482.6739
4304	462480.5138
4305	462472.48
4306	462471.1227
4307	462465.9942
4308	462462.525
4309	462449.1667
4310	462405.8992
4311	462390.4791
4312	462387.6176
4313	462385.487
4314	462364.3553
4315	462344.0647
4316	462335.5725
4317	462325.4805
4318	462300.2857
4319	462275.1808
4320	462253.8929
4321	462225.7413
4322	462194.0457
4323	462151.8475
4324	462150.1102
4325	462128.9985
4326	462124.2607
4327	462119.2519
4328	462100.0902
4329	462083.7141
4330	462078.4788
4331	462071.7079
4332	462063.7318
4333	462053.9303
4334	462042.977
4335	461994.335
4336	461977.451
4337	461976.9802
4338	461964.2434
4339	461958.9059
4340	461935.005
4341	461923.2046
4342	461899.6728
4343	461894.6844
4344	461893.4032
4345	461875.6809
4346	461874.6061
4347	461870.2403
4348	461863.7312
4349	461857.0278
4350	461835.9951
4351	461832.9701
4352	461805.6599
4353	461775.895
4354	461759.1466
4355	461752.2298
4356	461732.1285
4357	461708.6624
4358	461707.2753
4359	461688.3185
4360	461681.8106
4361	461671.4829
4362	461662.0105
4363	461649.6542
4364	461647.0164
4365	461646.0769
4366	461626.9394
4367	461563.2082
4368	461556.7274
4369	461548.4179
4370	461524.8926
4371	461517.6443
4372	461510.0437
4373	461507.9804
4374	461493.5788
4375	461479.2797
4376	461476.1098
4377	461471.8312
4378	461460.8993
4379	461451.0878
4380	461445.5872
4381	461439.4748
4382	461436.9548
4383	461420.3006
4384	461411.2336
4385	461388.4061
4386	461373.9064
4387	461339.9363
4388	461322.8715
4389	461314.296
4390	461311.0618
4391	461310.7585
4392	461304.7223
4393	461292.7213
4394	461284.6099
4395	461257.3003
4396	461239.6711
4397	461215.2136
4398	461198.808
4399	461168.6881
4400	461133.3352
4401	461114.8109
4402	461089.2994
4403	461075.076
4404	461057.2076
4405	461048.8981
4406	461038.3305
4407	461036.1092
4408	461026.2156
4409	461009.125
4410	460997.5758
4411	460983.56
4412	460980.828
4413	460955.9115
4414	460930.6629
4415	460917.6001
4416	460906.1356
4417	460902.5143
4418	460894.2297
4419	460883.9744
4420	460872.6019
4421	460860.5363
4422	460846.8735
4423	460843.6323
4424	460826.8511
4425	460811.1898
4426	460804.102
4427	460783.3455
4428	460783.2562
4429	460774.965
4430	460770.0974
4431	460735.0648
4432	460730.5492
4433	460729.0982
4434	460720.5149
4435	460719.4188
4436	460716.3522
4437	460705.2817
4438	460692.0593
4439	460670.193
4440	460655.4991
4441	460643.1367
4442	460640.2342
4443	460633.9393
4444	460628.2722
4445	460621.039
4446	460609.228
4447	460604.5147
4448	460595.7514
4449	460586.2473
4450	460579.3879
4451	460559.1808
4452	460555.533
4453	460543.7595
4454	460534.9157
4455	460532.9283
4456	460531.5995
4457	460519.9147
4458	460516.7528
4459	460512.7598
4460	460488.4855
4461	460485.9446
4462	460481.1302
4463	460464.6864
4464	460454.7547
4465	460443.7938
4466	460417.1284
4467	460404.7537
4468	460379.1029
4469	460372.2151
4470	460361.026
4471	460332.062
4472	460322.8206
4473	460320.3669
4474	460311.5298
4475	460293.8766
